호선명,지하철역,역사명,노선명,시,구,동,법정동코드,산존재여부,X좌표,Y좌표,사용월,"06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원"
수인선,야목,야목,수인선,경기,화성시,"매송면 야목리",4159031025,N,126.8841192,37.26119847,202112,330,289,1027,498,957,503,612,215
수인선,야목,야목,수인선,경기,화성시,"매송면 야목리",4159031025,N,126.8841192,37.26119847,202111,406,344,1102,537,923,596,621,218
수인선,야목,야목,수인선,경기,화성시,"매송면 야목리",4159031025,N,126.8841192,37.26119847,202110,350,292,857,600,803,553,576,314
수인선,야목,야목,수인선,경기,화성시,"매송면 야목리",4159031025,N,126.8841192,37.26119847,202109,319,283,756,601,661,512,467,223
수인선,야목,야목,수인선,경기,화성시,"매송면 야목리",4159031025,N,126.8841192,37.26119847,202108,288,306,717,562,591,485,441,212
수인선,야목,야목,수인선,경기,화성시,"매송면 야목리",4159031025,N,126.8841192,37.26119847,202107,294,342,765,548,680,498,435,198
수인선,야목,야목,수인선,경기,화성시,"매송면 야목리",4159031025,N,126.8841192,37.26119847,202106,302,332,721,550,734,471,470,214
수인선,야목,야목,수인선,경기,화성시,"매송면 야목리",4159031025,N,126.8841192,37.26119847,202105,251,282,686,410,643,422,377,233
수인선,야목,야목,수인선,경기,화성시,"매송면 야목리",4159031025,N,126.8841192,37.26119847,202104,305,288,758,403,689,452,381,278
수인선,야목,야목,수인선,경기,화성시,"매송면 야목리",4159031025,N,126.8841192,37.26119847,202103,237,242,651,411,654,460,356,225
수인선,야목,야목,수인선,경기,화성시,"매송면 야목리",4159031025,N,126.8841192,37.26119847,202102,130,176,399,278,479,330,280,189
수인선,야목,야목,수인선,경기,화성시,"매송면 야목리",4159031025,N,126.8841192,37.26119847,202101,154,168,368,314,411,266,233,141
신림선,관악산,관악산,신림선,서울,관악구,신림동,1162010200,N,126.9456532,37.46874131,202212,1388,1029,4494,3064,5205,8218,3296,8594
신림선,관악산,관악산,신림선,서울,관악구,신림동,1162010200,N,126.9456532,37.46874131,202211,1442,1479,4749,3539,5623,10168,3464,13351
신림선,관악산,관악산,신림선,서울,관악구,신림동,1162010200,N,126.9456532,37.46874131,202210,1408,1678,4471,3863,5346,11466,3583,14980
신림선,관악산,관악산,신림선,서울,관악구,신림동,1162010200,N,126.9456532,37.46874131,202209,1309,1933,4617,3977,4988,11020,3585,14388
신림선,관악산,관악산,신림선,서울,관악구,신림동,1162010200,N,126.9456532,37.46874131,202208,1422,1872,4375,3595,4920,8842,3613,12404
신림선,관악산,관악산,신림선,서울,관악구,신림동,1162010200,N,126.9456532,37.46874131,202207,1407,2191,4475,4156,4973,10527,3658,14562
신림선,관악산,관악산,신림선,서울,관악구,신림동,1162010200,N,126.9456532,37.46874131,202206,1258,1712,4086,3938,4382,8792,3446,12781
신림선,관악산,관악산,신림선,서울,관악구,신림동,1162010200,N,126.9456532,37.46874131,202205,267,409,568,666,678,1271,660,2447
신림선,당곡,당곡,신림선,서울,관악구,봉천동,1162010100,N,126.9277181,37.48989072,202212,3786,999,11100,3038,16559,7774,10619,5161
신림선,당곡,당곡,신림선,서울,관악구,봉천동,1162010100,N,126.9277181,37.48989072,202211,3971,889,11357,2838,16594,7329,10285,4962
신림선,당곡,당곡,신림선,서울,관악구,봉천동,1162010100,N,126.9277181,37.48989072,202210,3586,922,10552,2713,15224,6410,9540,4614
신림선,당곡,당곡,신림선,서울,관악구,봉천동,1162010100,N,126.9277181,37.48989072,202209,3140,811,10190,2438,14770,6427,8722,4518
신림선,당곡,당곡,신림선,서울,관악구,봉천동,1162010100,N,126.9277181,37.48989072,202208,3239,845,9575,2501,14563,6471,8609,4385
신림선,당곡,당곡,신림선,서울,관악구,봉천동,1162010100,N,126.9277181,37.48989072,202207,3098,881,8837,2345,13916,6097,8287,4326
신림선,당곡,당곡,신림선,서울,관악구,봉천동,1162010100,N,126.9277181,37.48989072,202206,2650,704,7708,1981,11603,5511,6862,3295
신림선,당곡,당곡,신림선,서울,관악구,봉천동,1162010100,N,126.9277181,37.48989072,202205,296,82,713,237,1072,512,855,354
신림선,대방,대방,신림선,서울,영등포구,신길동,1156013200,N,126.9252485,37.51286889,202212,1615,1095,4902,2315,9121,5168,4880,3001
신림선,대방,대방,신림선,서울,영등포구,신길동,1156013200,N,126.9252485,37.51286889,202211,1839,1062,5116,2432,9184,5705,5256,3128
신림선,대방,대방,신림선,서울,영등포구,신길동,1156013200,N,126.9252485,37.51286889,202210,1742,891,4728,2359,8088,4772,5002,2966
신림선,대방,대방,신림선,서울,영등포구,신길동,1156013200,N,126.9252485,37.51286889,202209,1493,911,4569,2139,7630,4379,4658,2659
신림선,대방,대방,신림선,서울,영등포구,신길동,1156013200,N,126.9252485,37.51286889,202208,1329,897,4056,2188,7048,4078,4071,2317
신림선,대방,대방,신림선,서울,영등포구,신길동,1156013200,N,126.9252485,37.51286889,202207,1286,778,3775,2039,6319,3636,3716,2202
신림선,대방,대방,신림선,서울,영등포구,신길동,1156013200,N,126.9252485,37.51286889,202206,1107,540,3200,1619,5275,2695,3331,1621
신림선,대방,대방,신림선,서울,영등포구,신길동,1156013200,N,126.9252485,37.51286889,202205,138,71,305,134,470,223,436,158
신림선,보라매,보라매,신림선,서울,동작구,대방동,1159010800,N,126.9207359,37.50082059,202212,2088,1184,6801,3906,12128,12142,6918,4020
신림선,보라매,보라매,신림선,서울,동작구,대방동,1159010800,N,126.9207359,37.50082059,202211,2138,1154,6962,4001,12068,12669,6740,3666
신림선,보라매,보라매,신림선,서울,동작구,대방동,1159010800,N,126.9207359,37.50082059,202210,1950,1148,6352,3658,10691,10804,6290,3556
신림선,보라매,보라매,신림선,서울,동작구,대방동,1159010800,N,126.9207359,37.50082059,202209,2008,992,5468,3411,9480,10103,5762,3343
신림선,보라매,보라매,신림선,서울,동작구,대방동,1159010800,N,126.9207359,37.50082059,202208,1809,1053,5140,3320,9090,9373,5499,3212
신림선,보라매,보라매,신림선,서울,동작구,대방동,1159010800,N,126.9207359,37.50082059,202207,1744,1016,5072,3004,8709,8864,5536,2854
신림선,보라매,보라매,신림선,서울,동작구,대방동,1159010800,N,126.9207359,37.50082059,202206,1705,725,4631,2534,7368,6324,4824,2350
신림선,보라매,보라매,신림선,서울,동작구,대방동,1159010800,N,126.9207359,37.50082059,202205,201,88,519,242,832,490,699,302
신림선,보라매공원,보라매공원,신림선,서울,동작구,신대방동,1159010900,N,126.9197565,37.4930838,202212,1412,1113,4637,2967,5654,7953,3706,2815
신림선,보라매공원,보라매공원,신림선,서울,동작구,신대방동,1159010900,N,126.9197565,37.4930838,202211,1448,1174,4757,3025,5474,7643,3562,2887
신림선,보라매공원,보라매공원,신림선,서울,동작구,신대방동,1159010900,N,126.9197565,37.4930838,202210,1281,1157,4335,2748,5118,6831,3510,2921
신림선,보라매공원,보라매공원,신림선,서울,동작구,신대방동,1159010900,N,126.9197565,37.4930838,202209,1272,1174,4237,2964,5059,6774,3196,2638
신림선,보라매공원,보라매공원,신림선,서울,동작구,신대방동,1159010900,N,126.9197565,37.4930838,202208,1263,1289,3864,2772,4676,6711,3186,2517
신림선,보라매공원,보라매공원,신림선,서울,동작구,신대방동,1159010900,N,126.9197565,37.4930838,202207,1270,1165,3695,2740,4632,6831,3375,2554
신림선,보라매공원,보라매공원,신림선,서울,동작구,신대방동,1159010900,N,126.9197565,37.4930838,202206,1098,981,3458,2297,4159,5437,3148,2061
신림선,보라매공원,보라매공원,신림선,서울,동작구,신대방동,1159010900,N,126.9197565,37.4930838,202205,143,133,387,262,463,491,476,344
신림선,보라매병원,보라매병원,신림선,서울,동작구,신대방동,1159010900,N,126.924074,37.49388963,202212,1936,3751,5938,15194,7855,49398,8261,22039
신림선,보라매병원,보라매병원,신림선,서울,동작구,신대방동,1159010900,N,126.924074,37.49388963,202211,1985,3668,6253,14465,7866,46390,8011,21935
신림선,보라매병원,보라매병원,신림선,서울,동작구,신대방동,1159010900,N,126.924074,37.49388963,202210,1850,3381,5682,12663,7224,42092,7798,19117
신림선,보라매병원,보라매병원,신림선,서울,동작구,신대방동,1159010900,N,126.924074,37.49388963,202209,1753,3336,5312,12757,6761,42596,7199,18465
신림선,보라매병원,보라매병원,신림선,서울,동작구,신대방동,1159010900,N,126.924074,37.49388963,202208,1659,3275,5083,13751,6704,45760,7564,19219
신림선,보라매병원,보라매병원,신림선,서울,동작구,신대방동,1159010900,N,126.924074,37.49388963,202207,1694,3146,4833,12952,6556,44653,7300,17546
신림선,보라매병원,보라매병원,신림선,서울,동작구,신대방동,1159010900,N,126.924074,37.49388963,202206,1393,2786,4334,10349,5432,37609,6487,15139
신림선,보라매병원,보라매병원,신림선,서울,동작구,신대방동,1159010900,N,126.924074,37.49388963,202205,201,286,514,837,614,2477,870,1282
신림선,샛강,샛강,신림선,서울,영등포구,여의도동,1156011000,N,126.9304602,37.51752864,202212,693,2897,1084,10644,2205,26420,1701,9812
신림선,샛강,샛강,신림선,서울,영등포구,여의도동,1156011000,N,126.9304602,37.51752864,202211,694,2830,1153,11041,2560,26319,1969,10043
신림선,샛강,샛강,신림선,서울,영등포구,여의도동,1156011000,N,126.9304602,37.51752864,202210,711,2501,1054,8937,2414,22194,1870,8377
신림선,샛강,샛강,신림선,서울,영등포구,여의도동,1156011000,N,126.9304602,37.51752864,202209,638,1732,1033,8747,2107,20516,1682,7214
신림선,샛강,샛강,신림선,서울,영등포구,여의도동,1156011000,N,126.9304602,37.51752864,202208,685,1874,1016,8471,1786,19958,1554,7169
신림선,샛강,샛강,신림선,서울,영등포구,여의도동,1156011000,N,126.9304602,37.51752864,202207,616,1983,1016,8264,1901,18734,1572,6389
신림선,샛강,샛강,신림선,서울,영등포구,여의도동,1156011000,N,126.9304602,37.51752864,202206,554,1640,983,8037,1760,16051,1625,5732
신림선,샛강,샛강,신림선,서울,영등포구,여의도동,1156011000,N,126.9304602,37.51752864,202205,141,271,182,876,301,1377,335,855
신림선,서울대벤처타운,서울대벤처타운,신림선,서울,관악구,신림동,1162010200,N,126.9339696,37.47209054,202212,7312,2354,23275,4685,35056,7628,20770,6924
신림선,서울대벤처타운,서울대벤처타운,신림선,서울,관악구,신림동,1162010200,N,126.9339696,37.47209054,202211,7376,2128,24102,4825,34509,8524,20834,6694
신림선,서울대벤처타운,서울대벤처타운,신림선,서울,관악구,신림동,1162010200,N,126.9339696,37.47209054,202210,6998,2347,22640,5122,31353,7794,19480,6233
신림선,서울대벤처타운,서울대벤처타운,신림선,서울,관악구,신림동,1162010200,N,126.9339696,37.47209054,202209,6370,1949,21184,4489,29457,7151,17086,5898
신림선,서울대벤처타운,서울대벤처타운,신림선,서울,관악구,신림동,1162010200,N,126.9339696,37.47209054,202208,6043,1819,19371,4359,27250,7204,16023,5936
신림선,서울대벤처타운,서울대벤처타운,신림선,서울,관악구,신림동,1162010200,N,126.9339696,37.47209054,202207,5751,1841,18292,4537,25547,7477,15095,5886
신림선,서울대벤처타운,서울대벤처타운,신림선,서울,관악구,신림동,1162010200,N,126.9339696,37.47209054,202206,5162,1676,16194,3834,22232,6306,13280,4923
신림선,서울대벤처타운,서울대벤처타운,신림선,서울,관악구,신림동,1162010200,N,126.9339696,37.47209054,202205,621,209,1616,425,2062,744,1627,633
신림선,서울지방병무청,서울지방병무청,신림선,서울,동작구,대방동,1159010800,N,126.9227268,37.50576618,202212,2305,971,7934,2311,11546,5215,6799,2925
신림선,서울지방병무청,서울지방병무청,신림선,서울,동작구,대방동,1159010800,N,126.9227268,37.50576618,202211,2437,1000,7551,3294,11597,5695,6720,3044
신림선,서울지방병무청,서울지방병무청,신림선,서울,동작구,대방동,1159010800,N,126.9227268,37.50576618,202210,2221,939,7032,3003,10410,5273,6261,3197
신림선,서울지방병무청,서울지방병무청,신림선,서울,동작구,대방동,1159010800,N,126.9227268,37.50576618,202209,2127,819,6676,3189,9851,4798,5805,2684
신림선,서울지방병무청,서울지방병무청,신림선,서울,동작구,대방동,1159010800,N,126.9227268,37.50576618,202208,1887,846,6103,3530,8763,4848,5405,2614
신림선,서울지방병무청,서울지방병무청,신림선,서울,동작구,대방동,1159010800,N,126.9227268,37.50576618,202207,1681,829,5568,3093,8062,4391,5278,2794
신림선,서울지방병무청,서울지방병무청,신림선,서울,동작구,대방동,1159010800,N,126.9227268,37.50576618,202206,1518,629,4687,3105,6829,3672,4462,2267
신림선,서울지방병무청,서울지방병무청,신림선,서울,동작구,대방동,1159010800,N,126.9227268,37.50576618,202205,197,101,512,311,671,350,617,380
신림선,서원,서원,신림선,서울,관악구,신림동,1162010200,N,126.9332622,37.47825999,202212,3656,781,11960,1114,19340,1817,10960,1626
신림선,서원,서원,신림선,서울,관악구,신림동,1162010200,N,126.9332622,37.47825999,202211,3373,634,11962,1048,19037,2073,10785,1482
신림선,서원,서원,신림선,서울,관악구,신림동,1162010200,N,126.9332622,37.47825999,202210,3075,612,10973,1180,17253,1650,9978,1537
신림선,서원,서원,신림선,서울,관악구,신림동,1162010200,N,126.9332622,37.47825999,202209,2811,475,10700,1113,16841,1611,9160,1483
신림선,서원,서원,신림선,서울,관악구,신림동,1162010200,N,126.9332622,37.47825999,202208,2953,554,10158,1121,16492,1614,9003,1577
신림선,서원,서원,신림선,서울,관악구,신림동,1162010200,N,126.9332622,37.47825999,202207,2824,702,10001,1198,15278,1547,8612,1595
신림선,서원,서원,신림선,서울,관악구,신림동,1162010200,N,126.9332622,37.47825999,202206,2552,513,8427,977,12646,1319,7590,1410
신림선,서원,서원,신림선,서울,관악구,신림동,1162010200,N,126.9332622,37.47825999,202205,315,93,792,145,1127,175,862,173
신림선,신림,신림,신림선,서울,관악구,신림동,1162010200,N,126.9287121,37.48411965,202212,1234,592,3423,1109,6982,2426,3568,2622
신림선,신림,신림,신림선,서울,관악구,신림동,1162010200,N,126.9287121,37.48411965,202211,1220,566,3629,1159,6756,2307,3740,2406
신림선,신림,신림,신림선,서울,관악구,신림동,1162010200,N,126.9287121,37.48411965,202210,1002,561,3448,1237,6183,2023,3654,2332
신림선,신림,신림,신림선,서울,관악구,신림동,1162010200,N,126.9287121,37.48411965,202209,901,546,3137,1216,5995,2008,3409,2263
신림선,신림,신림,신림선,서울,관악구,신림동,1162010200,N,126.9287121,37.48411965,202208,904,473,3212,1085,6148,2284,3290,2273
신림선,신림,신림,신림선,서울,관악구,신림동,1162010200,N,126.9287121,37.48411965,202207,815,491,3200,1082,6128,2131,3354,2296
신림선,신림,신림,신림선,서울,관악구,신림동,1162010200,N,126.9287121,37.48411965,202206,853,488,3099,1075,5402,1704,2941,1884
신림선,신림,신림,신림선,서울,관악구,신림동,1162010200,N,126.9287121,37.48411965,202205,128,68,352,140,576,164,347,245
안산과천선,경마공원,경마공원,안산과천선,경기,과천시,과천동,4129010500,N,127.0080512,37.44414074,202212,888,2314,1953,3753,2424,10299,2220,23209
안산과천선,경마공원,경마공원,안산과천선,경기,과천시,과천동,4129010500,N,127.0080512,37.44414074,202211,962,2602,2184,3869,2624,11187,2299,26412
안산과천선,경마공원,경마공원,안산과천선,경기,과천시,과천동,4129010500,N,127.0080512,37.44414074,202210,863,2762,1934,4465,2562,12955,2351,33399
안산과천선,경마공원,경마공원,안산과천선,경기,과천시,과천동,4129010500,N,127.0080512,37.44414074,202209,770,2403,1953,3649,2661,10190,2296,23774
안산과천선,경마공원,경마공원,안산과천선,경기,과천시,과천동,4129010500,N,127.0080512,37.44414074,202208,766,1868,1897,2844,2665,7575,2240,15604
안산과천선,경마공원,경마공원,안산과천선,경기,과천시,과천동,4129010500,N,127.0080512,37.44414074,202207,841,1977,1938,3079,2775,8466,2434,19124
안산과천선,경마공원,경마공원,안산과천선,경기,과천시,과천동,4129010500,N,127.0080512,37.44414074,202206,765,2400,1889,4120,2879,11998,2393,32675
안산과천선,경마공원,경마공원,안산과천선,경기,과천시,과천동,4129010500,N,127.0080512,37.44414074,202205,812,2157,2220,3916,2821,12541,2413,35832
안산과천선,경마공원,경마공원,안산과천선,경기,과천시,과천동,4129010500,N,127.0080512,37.44414074,202204,742,2166,1840,3840,2529,11572,2293,30183
안산과천선,경마공원,경마공원,안산과천선,경기,과천시,과천동,4129010500,N,127.0080512,37.44414074,202203,688,1889,1873,3067,2355,8932,2017,21504
안산과천선,경마공원,경마공원,안산과천선,경기,과천시,과천동,4129010500,N,127.0080512,37.44414074,202202,584,1552,1449,2580,1989,7187,1711,16120
안산과천선,경마공원,경마공원,안산과천선,경기,과천시,과천동,4129010500,N,127.0080512,37.44414074,202201,637,1840,1664,2819,2202,9000,2025,20451
안산과천선,경마공원,경마공원,안산과천선,경기,과천시,과천동,4129010500,N,127.0080512,37.44414074,202112,681,2595,1875,2953,2417,9335,2305,17885
안산과천선,경마공원,경마공원,안산과천선,경기,과천시,과천동,4129010500,N,127.0080512,37.44414074,202111,724,2442,1894,3307,2681,9721,2585,16498
안산과천선,경마공원,경마공원,안산과천선,경기,과천시,과천동,4129010500,N,127.0080512,37.44414074,202110,693,1956,1719,2550,2262,6096,2120,2960
안산과천선,경마공원,경마공원,안산과천선,경기,과천시,과천동,4129010500,N,127.0080512,37.44414074,202109,605,1527,1694,2056,2156,5029,1930,2024
안산과천선,경마공원,경마공원,안산과천선,경기,과천시,과천동,4129010500,N,127.0080512,37.44414074,202108,693,1663,1772,2194,2226,5148,1993,1826
안산과천선,경마공원,경마공원,안산과천선,경기,과천시,과천동,4129010500,N,127.0080512,37.44414074,202107,757,1889,1825,2427,2321,5996,1967,2170
안산과천선,경마공원,경마공원,안산과천선,경기,과천시,과천동,4129010500,N,127.0080512,37.44414074,202106,724,1832,2040,2448,2527,6372,2147,2596
안산과천선,경마공원,경마공원,안산과천선,경기,과천시,과천동,4129010500,N,127.0080512,37.44414074,202105,704,1699,1773,2224,2175,5770,1897,2272
안산과천선,경마공원,경마공원,안산과천선,경기,과천시,과천동,4129010500,N,127.0080512,37.44414074,202104,772,1841,1894,2380,2553,6147,1979,2265
안산과천선,경마공원,경마공원,안산과천선,경기,과천시,과천동,4129010500,N,127.0080512,37.44414074,202103,743,1854,1886,2101,2425,5761,1901,1738
안산과천선,경마공원,경마공원,안산과천선,경기,과천시,과천동,4129010500,N,127.0080512,37.44414074,202102,611,1518,1399,1571,1891,4501,1476,1184
안산과천선,경마공원,경마공원,안산과천선,경기,과천시,과천동,4129010500,N,127.0080512,37.44414074,202101,692,1881,1454,2183,2093,5253,1546,1359
안산과천선,고잔,고잔,안산과천선,경기,"안산시 단원구",고잔동,4127310100,N,126.8220322,37.31691005,202212,15286,4719,30279,13037,21838,28593,14426,15047
안산과천선,고잔,고잔,안산과천선,경기,"안산시 단원구",고잔동,4127310100,N,126.8220322,37.31691005,202211,17067,4851,33821,13820,25304,29566,16606,16358
안산과천선,고잔,고잔,안산과천선,경기,"안산시 단원구",고잔동,4127310100,N,126.8220322,37.31691005,202210,16075,4708,32354,13201,24756,27724,17151,15696
안산과천선,고잔,고잔,안산과천선,경기,"안산시 단원구",고잔동,4127310100,N,126.8220322,37.31691005,202209,15850,4654,32278,13422,23508,27848,15944,13884
안산과천선,고잔,고잔,안산과천선,경기,"안산시 단원구",고잔동,4127310100,N,126.8220322,37.31691005,202208,15484,4721,29720,13114,20102,26523,13728,13465
안산과천선,고잔,고잔,안산과천선,경기,"안산시 단원구",고잔동,4127310100,N,126.8220322,37.31691005,202207,16169,5096,31080,13128,20980,28081,13997,13825
안산과천선,고잔,고잔,안산과천선,경기,"안산시 단원구",고잔동,4127310100,N,126.8220322,37.31691005,202206,15457,5003,31422,12985,22228,27362,14873,13817
안산과천선,고잔,고잔,안산과천선,경기,"안산시 단원구",고잔동,4127310100,N,126.8220322,37.31691005,202205,16011,5061,33393,13424,25121,28804,16369,15135
안산과천선,고잔,고잔,안산과천선,경기,"안산시 단원구",고잔동,4127310100,N,126.8220322,37.31691005,202204,13858,4444,30461,12514,22677,27391,14647,13573
안산과천선,고잔,고잔,안산과천선,경기,"안산시 단원구",고잔동,4127310100,N,126.8220322,37.31691005,202203,12843,4211,28257,11430,20513,25237,12270,12181
안산과천선,고잔,고잔,안산과천선,경기,"안산시 단원구",고잔동,4127310100,N,126.8220322,37.31691005,202202,10446,3462,22643,8870,16116,21306,10197,10364
안산과천선,고잔,고잔,안산과천선,경기,"안산시 단원구",고잔동,4127310100,N,126.8220322,37.31691005,202201,12201,3917,26882,10797,19017,24703,11868,11844
안산과천선,고잔,고잔,안산과천선,경기,"안산시 단원구",고잔동,4127310100,N,126.8220322,37.31691005,202112,13660,4515,30121,12137,21143,27196,12737,13259
안산과천선,고잔,고잔,안산과천선,경기,"안산시 단원구",고잔동,4127310100,N,126.8220322,37.31691005,202111,13754,4574,30974,12631,22271,27534,13954,14169
안산과천선,고잔,고잔,안산과천선,경기,"안산시 단원구",고잔동,4127310100,N,126.8220322,37.31691005,202110,12142,4065,26962,11744,20497,24676,13744,13020
안산과천선,고잔,고잔,안산과천선,경기,"안산시 단원구",고잔동,4127310100,N,126.8220322,37.31691005,202109,11735,3867,25223,11488,18213,23163,11771,11658
안산과천선,고잔,고잔,안산과천선,경기,"안산시 단원구",고잔동,4127310100,N,126.8220322,37.31691005,202108,11937,3957,25154,11693,18292,23183,11060,11673
안산과천선,고잔,고잔,안산과천선,경기,"안산시 단원구",고잔동,4127310100,N,126.8220322,37.31691005,202107,13470,4441,28055,12774,19344,25611,11309,12521
안산과천선,고잔,고잔,안산과천선,경기,"안산시 단원구",고잔동,4127310100,N,126.8220322,37.31691005,202106,13810,4519,30915,13425,22159,27845,12921,14159
안산과천선,고잔,고잔,안산과천선,경기,"안산시 단원구",고잔동,4127310100,N,126.8220322,37.31691005,202105,11997,4176,27645,11866,20131,24825,12940,13316
안산과천선,고잔,고잔,안산과천선,경기,"안산시 단원구",고잔동,4127310100,N,126.8220322,37.31691005,202104,13095,4357,30639,13117,21812,27804,13214,13166
안산과천선,고잔,고잔,안산과천선,경기,"안산시 단원구",고잔동,4127310100,N,126.8220322,37.31691005,202103,12711,4552,30281,13055,21507,27367,12157,13525
안산과천선,고잔,고잔,안산과천선,경기,"안산시 단원구",고잔동,4127310100,N,126.8220322,37.31691005,202102,9590,3628,22628,9712,16060,21057,9404,10296
안산과천선,고잔,고잔,안산과천선,경기,"안산시 단원구",고잔동,4127310100,N,126.8220322,37.31691005,202101,10629,3692,24335,11103,16771,22647,8917,11277
안산과천선,과천,과천,안산과천선,경기,과천시,별양동,4129010900,N,126.9974568,37.43345278,202212,9650,2036,27435,4752,22750,9189,15828,6096
안산과천선,과천,과천,안산과천선,경기,과천시,별양동,4129010900,N,126.9974568,37.43345278,202211,10320,2261,29150,5291,25022,9989,16788,5900
안산과천선,과천,과천,안산과천선,경기,과천시,별양동,4129010900,N,126.9974568,37.43345278,202210,9801,2342,27370,5237,24191,9595,17023,6668
안산과천선,과천,과천,안산과천선,경기,과천시,별양동,4129010900,N,126.9974568,37.43345278,202209,10184,2183,27941,4956,23505,8994,15510,5487
안산과천선,과천,과천,안산과천선,경기,과천시,별양동,4129010900,N,126.9974568,37.43345278,202208,10329,2383,26790,4674,22475,8848,14581,5564
안산과천선,과천,과천,안산과천선,경기,과천시,별양동,4129010900,N,126.9974568,37.43345278,202207,10338,2591,27852,4888,23136,8916,14674,6122
안산과천선,과천,과천,안산과천선,경기,과천시,별양동,4129010900,N,126.9974568,37.43345278,202206,10353,2212,27514,4769,24667,9457,15338,5786
안산과천선,과천,과천,안산과천선,경기,과천시,별양동,4129010900,N,126.9974568,37.43345278,202205,10778,2223,28347,5138,26419,9515,16961,5826
안산과천선,과천,과천,안산과천선,경기,과천시,별양동,4129010900,N,126.9974568,37.43345278,202204,9781,1966,25326,4828,23597,8791,14623,5288
안산과천선,과천,과천,안산과천선,경기,과천시,별양동,4129010900,N,126.9974568,37.43345278,202203,8721,1648,24057,4438,21202,8786,12546,4459
안산과천선,과천,과천,안산과천선,경기,과천시,별양동,4129010900,N,126.9974568,37.43345278,202202,6703,1393,19157,3593,17635,8247,11235,4387
안산과천선,과천,과천,안산과천선,경기,과천시,별양동,4129010900,N,126.9974568,37.43345278,202201,7534,1713,21498,4082,21245,8112,13128,4893
안산과천선,과천,과천,안산과천선,경기,과천시,별양동,4129010900,N,126.9974568,37.43345278,202112,7993,2042,22276,4888,22559,9956,12823,4717
안산과천선,과천,과천,안산과천선,경기,과천시,별양동,4129010900,N,126.9974568,37.43345278,202111,8210,2859,22894,4856,22779,9636,13422,5595
안산과천선,과천,과천,안산과천선,경기,과천시,별양동,4129010900,N,126.9974568,37.43345278,202110,7127,3607,19412,4133,19288,8658,12049,5604
안산과천선,과천,과천,안산과천선,경기,과천시,별양동,4129010900,N,126.9974568,37.43345278,202109,6663,4575,17913,4829,17746,8469,10487,4832
안산과천선,과천,과천,안산과천선,경기,과천시,별양동,4129010900,N,126.9974568,37.43345278,202108,6816,4921,17775,4053,17913,7982,10847,4230
안산과천선,과천,과천,안산과천선,경기,과천시,별양동,4129010900,N,126.9974568,37.43345278,202107,7360,5450,19309,4331,19379,8273,11234,4747
안산과천선,과천,과천,안산과천선,경기,과천시,별양동,4129010900,N,126.9974568,37.43345278,202106,7811,5660,22299,4541,21288,8802,12585,4945
안산과천선,과천,과천,안산과천선,경기,과천시,별양동,4129010900,N,126.9974568,37.43345278,202105,6961,5650,19400,4267,18691,8097,11863,4952
안산과천선,과천,과천,안산과천선,경기,과천시,별양동,4129010900,N,126.9974568,37.43345278,202104,7663,6762,22115,4682,20621,8725,11997,4575
안산과천선,과천,과천,안산과천선,경기,과천시,별양동,4129010900,N,126.9974568,37.43345278,202103,7495,6340,22532,4404,20537,8569,11486,4357
안산과천선,과천,과천,안산과천선,경기,과천시,별양동,4129010900,N,126.9974568,37.43345278,202102,5313,4934,16113,3881,15882,6074,9311,3775
안산과천선,과천,과천,안산과천선,경기,과천시,별양동,4129010900,N,126.9974568,37.43345278,202101,5507,5480,16780,3859,16143,6714,9409,4055
안산과천선,대야미,대야미,안산과천선,경기,군포시,대야미동,4141010800,N,126.9171789,37.32832781,202212,7479,2454,18205,5131,19192,9077,10121,4029
안산과천선,대야미,대야미,안산과천선,경기,군포시,대야미동,4141010800,N,126.9171789,37.32832781,202211,8000,2956,19529,5291,21071,8848,10959,4704
안산과천선,대야미,대야미,안산과천선,경기,군포시,대야미동,4141010800,N,126.9171789,37.32832781,202210,7852,3200,19011,5187,20230,8855,11321,5382
안산과천선,대야미,대야미,안산과천선,경기,군포시,대야미동,4141010800,N,126.9171789,37.32832781,202209,7671,3159,18756,5116,19582,8408,10367,4519
안산과천선,대야미,대야미,안산과천선,경기,군포시,대야미동,4141010800,N,126.9171789,37.32832781,202208,7762,3342,18168,5263,17991,7888,9991,4392
안산과천선,대야미,대야미,안산과천선,경기,군포시,대야미동,4141010800,N,126.9171789,37.32832781,202207,8153,3592,18572,5574,19068,8610,10160,5204
안산과천선,대야미,대야미,안산과천선,경기,군포시,대야미동,4141010800,N,126.9171789,37.32832781,202206,7913,3567,18333,5619,20677,8571,10584,4756
안산과천선,대야미,대야미,안산과천선,경기,군포시,대야미동,4141010800,N,126.9171789,37.32832781,202205,8055,3780,19829,5707,21923,9018,11453,5379
안산과천선,대야미,대야미,안산과천선,경기,군포시,대야미동,4141010800,N,126.9171789,37.32832781,202204,7168,3588,17778,5160,19545,8224,10143,5213
안산과천선,대야미,대야미,안산과천선,경기,군포시,대야미동,4141010800,N,126.9171789,37.32832781,202203,6688,2842,16919,4615,18657,7580,9079,3737
안산과천선,대야미,대야미,안산과천선,경기,군포시,대야미동,4141010800,N,126.9171789,37.32832781,202202,5380,2397,12536,3464,13529,6334,7989,3029
