NODE_ID,ARS_ID,정류소명,X좌표,Y좌표,법정동코드,법정동_구,법정동,행정동코드,행정동,academy_cnt,kindergarten_cnt,mart_cnt,restaurant_cnt,school_cnt,subway_cnt,tour_cnt,cafe_cnt,hospital_cnt,culture_cnt,public_office_cnt
112000138,13221,명지전문대.충암중고등학교,126.9240809,37.58450933,1141011800,서대문구,홍은동,1141068500,홍은2동,82,11,0,209,8,0,0,42,6,2,0
112000139,13222,연희동자치회관,126.9310922,37.56966185,1141011700,서대문구,연희동,1141061500,연희동,49,5,0,240,2,0,0,117,24,12,4
112000140,13223,연희동자치회관,126.9312959,37.56974757,1141011700,서대문구,연희동,1141061500,연희동,49,5,0,231,2,0,0,114,23,10,4
112000141,13224,서대문구보훈회관,126.9293639,37.5717018,1141011700,서대문구,연희동,1141061500,연희동,37,3,0,136,2,0,0,85,10,8,4
112000142,13225,서대문구보훈회관,126.929537,37.57183076,1141011700,서대문구,연희동,1141061500,연희동,40,4,0,131,2,0,0,81,10,7,4
112000143,13226,홍남교.서대문두바퀴환경센터,126.9267785,37.57480989,1141011700,서대문구,연희동,1141061500,연희동,32,6,0,141,0,0,0,43,18,7,3
112000144,13227,홍남교.서대문두바퀴환경센터,126.9271613,37.57468848,1141011700,서대문구,연희동,1141061500,연희동,19,6,0,124,0,0,0,41,17,8,1
112000145,13228,백련시장,126.9249301,37.57664696,1141012000,서대문구,남가좌동,1141070000,남가좌2동,51,12,3,256,1,0,1,76,26,5,3
112000146,13229,백련시장,126.9248404,37.57696318,1141012000,서대문구,남가좌동,1141070000,남가좌2동,58,13,3,272,1,0,1,79,26,5,3
112000147,13230,명지대사거리.우리은행,126.9226917,37.57740807,1141012000,서대문구,남가좌동,1141070000,남가좌2동,67,14,4,261,2,0,1,78,26,4,3
112000148,13231,명지대사거리국민은행앞,126.9225697,37.57755013,1141012000,서대문구,남가좌동,1141070000,남가좌2동,68,16,4,262,3,0,1,76,26,4,3
112000149,13232,연가초교.DMC래미안클라시스,126.9172943,37.57911895,1141012000,서대문구,남가좌동,1141070000,남가좌2동,68,21,5,162,2,0,0,37,23,0,0
112000150,13233,연가초.연희중.래미안클라시스,126.9181584,37.57887716,1141012000,서대문구,남가좌동,1141070000,남가좌2동,76,22,5,176,3,0,0,47,25,0,0
112000151,13234,북가좌사거리,126.9145676,37.58126079,1141011900,서대문구,북가좌동,1141072000,북가좌2동,68,17,1,201,2,0,0,31,21,0,3
112000152,13235,북가좌사거리,126.9141425,37.58183799,1141011900,서대문구,북가좌동,1141072000,북가좌2동,59,19,1,206,2,1,0,35,26,0,3
112000153,13236,북가좌119안전센터,126.9125104,37.5827921,1141011900,서대문구,북가좌동,1141072000,북가좌2동,41,17,1,254,0,1,0,38,25,0,3
112000154,13237,북가좌119안전센터,126.9124018,37.5831487,1141011900,서대문구,북가좌동,1141072000,북가좌2동,38,17,1,254,1,1,0,38,23,1,6
112000155,13238,충정로역5호선,126.964018,37.561714,1141010200,서대문구,충정로3가,1141056500,충현동,19,7,0,465,5,2,1,110,23,6,6
112000156,13239,충정로역5호선,126.9632324,37.56108071,1141010200,서대문구,충정로3가,1141056500,충현동,20,8,0,390,5,2,1,93,19,6,7
112000157,13240,미동초등학교,126.9644505,37.5631581,1141010200,서대문구,충정로3가,1141056500,충현동,38,4,1,545,7,3,1,134,44,12,6
112000158,13241,DMC한양아파트,126.9083352,37.57628742,1141011900,서대문구,북가좌동,1141071000,북가좌1동,81,15,1,101,3,0,0,19,26,0,1
112000159,13242,북가좌초교·DMC현대아파트,126.9084365,37.5767876,1141011900,서대문구,북가좌동,1141071000,북가좌1동,83,17,1,111,3,0,0,25,27,0,1
112000162,13245,산골고개,126.9392683,37.59579344,1141011800,서대문구,홍은동,1141068500,홍은2동,7,4,0,29,1,0,1,8,6,0,0
112000163,13246,산골고개,126.9399682,37.59566044,1141011800,서대문구,홍은동,1141066000,홍은1동,16,7,0,50,1,0,1,13,12,0,0
112000165,13248,인왕산홍제원아파트,126.948009,37.58542428,1141011100,서대문구,홍제동,1141065500,홍제2동,73,14,1,187,1,1,0,32,53,1,4
112000166,13249,무악재역,126.949479,37.58335782,1141011100,서대문구,홍제동,1141062000,홍제1동,56,12,1,95,1,1,0,13,24,0,2
112000167,13250,독립문역,126.956292,37.57551474,1141010900,서대문구,현저동,1141052000,천연동,37,6,1,58,2,1,1,17,10,4,1
112000168,13251,독립문,126.9625263,37.56975531,1141010800,서대문구,영천동,1141052000,천연동,88,14,2,272,6,0,2,53,51,8,5
112000169,13252,서대문경찰서,126.968395,37.563413,1141010400,서대문구,미근동,1141056500,충현동,27,7,1,560,7,1,3,173,42,26,15
112000170,13253,충정로역2호선,126.964211,37.55972126,1141010200,서대문구,충정로3가,1141056500,충현동,19,6,0,386,3,2,1,82,19,8,5
112000173,13256,연가교,126.92215,37.572816,1141012000,서대문구,남가좌동,1141070000,남가좌2동,42,13,1,94,1,0,0,31,8,3,2
112000175,13258,명지대입구.신원지벤스타,126.9280444,37.58055602,1141011800,서대문구,홍은동,1141068500,홍은2동,54,8,1,241,5,0,1,57,8,8,2
112000176,13259,현대백화점,126.9330023,37.55666649,1141011600,서대문구,창천동,1141058500,신촌동,136,5,3,1007,1,1,4,325,88,26,3
112000177,13260,서대문종합사회복지관,126.9200245,37.57125972,1141012000,서대문구,남가좌동,1141069000,남가좌1동,43,14,1,118,1,0,0,28,17,0,1
112000178,13261,서대문종합사회복지관,126.9201437,37.57096334,1141011700,서대문구,연희동,1141069000,남가좌1동,40,12,1,105,1,0,0,27,17,1,1
112000179,13262,홍남교백련시장입구,126.925184,37.57528557,1141012000,서대문구,남가좌동,1141070000,남가좌2동,53,11,3,200,0,0,0,66,25,6,3
112000180,13263,북가좌초교사거리,126.9102547,37.57872634,1141011900,서대문구,북가좌동,1141072000,북가좌2동,89,19,1,184,3,0,0,41,33,0,3
112000181,13264,북가좌초교사거리,126.910333,37.578365,1141011900,서대문구,북가좌동,1141072000,북가좌2동,89,19,1,174,3,0,0,37,29,0,3
112000182,13265,은가어린이공원구150번종점,126.9196203,37.58293397,1141011900,서대문구,북가좌동,1141072000,북가좌2동,81,16,0,204,6,0,0,41,7,0,1
112000183,13266,증산교앞,126.9048975,37.57841037,1141011900,서대문구,북가좌동,1141071000,북가좌1동,72,17,1,117,2,2,0,27,20,0,0
112000184,13267,DMC두산위브아파트,126.9153237,37.5805575,1141011900,서대문구,북가좌동,1141072000,북가좌2동,63,17,1,188,2,0,0,25,20,0,3
112000185,13268,DMC두산위브아파트,126.9158527,37.5804119,1141011900,서대문구,북가좌동,1141072000,북가좌2동,58,18,1,165,2,0,0,23,17,0,3
112000187,13270,독립문공원.극동아파트,126.9593191,37.57185289,1141010900,서대문구,현저동,1141052000,천연동,74,14,3,168,5,1,1,33,33,7,5
112000195,13278,봉원동사거리,126.9464767,37.56686112,1141011300,서대문구,대신동,1141058500,신촌동,8,6,0,53,2,0,0,19,1,4,0
112000196,13279,봉원사,126.9459109,37.56972994,1141011500,서대문구,봉원동,1141058500,신촌동,3,2,0,11,1,0,0,6,1,1,0
112000197,13280,봉원사,126.9461248,37.56976518,1141011500,서대문구,봉원동,1141058500,신촌동,3,2,0,11,1,0,0,6,1,1,0
112000198,13281,봉원동사거리,126.9467009,37.56679635,1141011300,서대문구,대신동,1141058500,신촌동,8,6,0,53,2,0,0,20,1,4,0
112000199,13282,삼호아파트,126.9598988,37.57164223,1141010800,서대문구,영천동,1141052000,천연동,75,14,3,168,5,1,2,33,34,6,5
112000202,13285,서부운수기점,126.910257,37.581632,1141011900,서대문구,북가좌동,1141072000,북가좌2동,103,16,2,283,1,1,0,51,37,1,6
112000214,13297,유진상가,126.9417069,37.59081436,1141011100,서대문구,홍제동,1141062000,홍제1동,61,11,1,320,2,1,1,47,67,2,2
112000216,13299,중소기업은행,126.9128965,37.58223897,1141011900,서대문구,북가좌동,1141072000,북가좌2동,55,16,1,225,0,1,0,34,26,0,3
112000227,13310,재활병원,126.9400865,37.56253551,1141011400,서대문구,신촌동,1141058500,신촌동,12,4,0,223,3,1,1,97,20,16,1
112000228,13311,본관,126.9396618,37.56140893,1141011400,서대문구,신촌동,1141058500,신촌동,16,3,1,482,3,1,3,162,25,18,4
112000229,13312,의대장례식장,126.939094,37.56091123,1141011400,서대문구,신촌동,1141058500,신촌동,21,2,1,650,3,1,3,172,27,16,4
112000230,13313,봉원사길,126.9460172,37.56835402,1141011300,서대문구,대신동,1141058500,신촌동,6,3,0,25,1,0,0,11,1,3,0
112000231,13314,봉원사길,126.9462108,37.5682595,1141011300,서대문구,대신동,1141058500,신촌동,6,3,0,25,1,0,0,11,1,3,0
112000253,13623,홍제역,126.945469,37.58739652,1141011100,서대문구,홍제동,1141062000,홍제1동,94,17,2,325,2,1,0,43,76,3,3
112000256,13626,서대문문화체육회관,126.9349135,37.58074834,1141011800,서대문구,홍은동,1141068500,홍은2동,13,8,0,74,3,0,1,30,9,6,4
112000278,13649,독립문역,126.9569693,37.57496533,1141010900,서대문구,현저동,1141052000,천연동,37,7,1,66,4,1,1,19,10,5,2
112000311,13696,독립문파크빌,126.9540479,37.57572655,1141010900,서대문구,현저동,1141052000,천연동,18,4,1,35,2,1,0,10,8,3,1
112000313,13326,독립문공원,126.9552249,37.57648752,1141010900,서대문구,현저동,1141052000,천연동,18,5,1,39,2,1,0,11,8,3,1
112000314,13325,독립문역.서대문형무소역사관,126.9553087,37.57639384,1141010900,서대문구,현저동,1141052000,천연동,18,5,1,39,3,1,1,11,8,3,1
112000337,13731,연희초등학교,126.9335746,37.56995703,1141011700,서대문구,연희동,1141061500,연희동,48,3,0,164,1,0,0,91,19,6,6
112000352,13749,연희초등학교,126.9328697,37.56948896,1141011700,서대문구,연희동,1141061500,연희동,48,4,0,204,2,0,0,105,21,6,5
112000365,13766,충정로역,126.9645315,37.55953483,1114017100,중구,중림동,1114068000,중림동,19,6,0,388,3,2,2,80,18,8,5
112000366,13767,충정로역,126.9634348,37.56157277,1141010200,서대문구,충정로3가,1141056500,충현동,20,8,0,446,5,2,1,107,22,6,6
112000367,13768,충정로역,126.9632724,37.56038328,1141010200,서대문구,충정로3가,1141056500,충현동,20,8,0,376,2,2,1,84,18,6,4
112000368,13769,아현역,126.9572771,37.55750317,1141011000,서대문구,북아현동,1141055500,북아현동,58,14,0,191,5,2,1,45,47,1,3
112000369,13770,이대입구역,126.9452331,37.55689717,1141011200,서대문구,대현동,1141058500,신촌동,73,11,0,420,1,2,5,192,44,12,2
112000372,13773,연희삼거리,126.934498,37.5715705,1141011700,서대문구,연희동,1141061500,연희동,56,3,0,97,1,0,0,48,11,2,5
112000373,13774,연희삼거리,126.9332682,37.56951262,1141011700,서대문구,연희동,1141061500,연희동,47,4,0,198,1,0,0,98,21,6,5
112000374,13775,서대문구청,126.9357997,37.57846456,1141011700,서대문구,연희동,1141061500,연희동,23,8,0,97,1,0,1,32,11,8,3
112000375,13776,서대문구청,126.9361314,37.5785143,1141011700,서대문구,연희동,1141061500,연희동,23,8,0,93,1,0,2,29,10,8,3
112000376,13777,그랜드힐튼호텔,126.9357565,37.58785389,1141011800,서대문구,홍은동,1141068500,홍은2동,5,2,0,33,1,0,2,11,0,1,1
112000377,13778,그랜드힐튼호텔,126.9355163,37.58804029,1141011800,서대문구,홍은동,1141068500,홍은2동,5,2,0,33,1,0,2,11,0,1,1
112000378,13779,홍제역,126.9437116,37.58884104,1141011100,서대문구,홍제동,1141062000,홍제1동,66,12,1,373,3,1,2,53,80,3,2
112000379,13780,홍제역,126.944416,37.58874947,1141011100,서대문구,홍제동,1141064000,홍제3동,70,12,2,382,3,1,0,57,84,3,2
112000380,13781,무악재역,126.9498859,37.58274435,1141011100,서대문구,홍제동,1141062000,홍제1동,53,12,1,80,1,1,0,12,23,0,2
112000381,13782,무악재역,126.9503456,37.58273373,1141011100,서대문구,홍제동,1141065500,홍제2동,52,12,1,70,1,1,0,11,15,0,2
112000390,13791,서대문,126.9642048,37.56801402,1141010500,서대문구,냉천동,1141052000,천연동,74,13,3,427,9,1,2,91,60,21,5
112000392,13324,연세로.문학의거리,126.9369822,37.55642628,1141011600,서대문구,창천동,1141058500,신촌동,119,4,3,932,3,2,3,258,84,23,5
112000393,13999,이대부중,126.944574,37.56346583,1141011300,서대문구,대신동,1141058500,신촌동,11,6,0,125,4,1,2,60,18,11,1
112000398,13031,무악재역,126.9498098,37.58315431,1141011100,서대문구,홍제동,1141062000,홍제1동,53,12,1,85,1,1,0,12,24,0,2
112000399,13039,경찰청.동북아역사재단,126.9692243,37.56247642,1114016900,중구,의주로1가,1114052000,소공동,17,6,1,521,4,1,3,168,36,26,15
112000400,13032,무악재역,126.9506553,37.58186521,1141011100,서대문구,홍제동,1141065500,홍제2동,43,11,1,53,1,1,0,9,13,0,2
112000401,13035,독립문역.한성과학고,126.95656,37.575642,1111018700,종로구,무악동,1111057000,무악동,37,6,1,59,2,1,1,18,10,4,1
112000402,13034,독립문역.한성과학고,126.9575775,37.57468891,1141010900,서대문구,현저동,1141052000,천연동,48,7,1,79,4,1,1,20,14,5,3
112000403,13038,서대문역,126.96583,37.56647453,1141010100,서대문구,충정로2가,1141056500,충현동,54,10,1,468,11,1,0,128,57,30,9
112000404,13033,안산초등학교,126.951572,37.580686,1141011100,서대문구,홍제동,1141062000,홍제1동,18,6,0,29,1,1,0,6,6,0,1
112000405,13026,산골고개,126.9399957,37.59530182,1141011800,서대문구,홍은동,1141068500,홍은2동,17,7,0,55,1,0,1,14,14,0,0
112000406,13027,산골고개,126.9406677,37.59469212,1141011800,서대문구,홍은동,1141066000,홍은1동,43,8,1,132,1,0,1,16,14,0,0
112000407,13028,홍제역.서대문세무서,126.9443653,37.58849083,1141011100,서대문구,홍제동,1141062000,홍제1동,70,14,2,373,3,1,0,53,84,3,2
112000408,13029,홍제역.서대문세무서,126.9453226,37.58784339,1141011100,서대문구,홍제동,1141065500,홍제2동,91,15,2,347,2,1,0,45,77,3,3
112000409,13040,인왕산.홍제원아파트,126.9488624,37.58439651,1141011100,서대문구,홍제동,1141065500,홍제2동,65,14,1,133,1,1,0,21,33,1,2
112000410,13596,아현역1번출구,126.9553925,37.55750698,1141011000,서대문구,북아현동,1141055500,북아현동,67,19,0,195,6,2,1,45,48,2,3
112000411,13917,홍제역.1번출구,126.9440478,37.58903494,1141011100,서대문구,홍제동,1141064000,홍제3동,71,13,1,380,3,1,0,55,80,3,2
112000412,13918,유진상가.인왕시장,126.9421882,37.59078846,1141011100,서대문구,홍제동,1141064000,홍제3동,70,11,1,331,2,1,0,49,67,3,2
112000413,13911,홍제역.3번출구,126.9442328,37.5884322,1141011100,서대문구,홍제동,1141062000,홍제1동,70,14,2,368,3,1,1,53,84,3,2
112000414,13328,남가좌동현대아파트후문,126.9187611,37.5744343,1141012000,서대문구,남가좌동,1141070000,남가좌2동,74,24,5,147,1,0,0,45,31,1,1
112000415,13327,남가좌동현대아파트후문,126.9189767,37.5739821,1141012000,서대문구,남가좌동,1141069000,남가좌1동,67,21,5,143,1,0,0,43,26,1,1
112000416,13030,홍제삼거리.인왕산한신휴플러스,126.9478427,37.58520705,1141011100,서대문구,홍제동,1141062000,홍제1동,70,14,1,178,1,1,0,31,48,1,4
112000417,13329,산골고개,126.9401444,37.59487838,1141011800,서대문구,홍은동,1141068500,홍은2동,24,8,1,78,2,0,1,15,14,0,0
112000419,13948,연희동(가상),126.9230524,37.5662057,1141011700,서대문구,연희동,1141061500,연희동,31,4,1,404,4,0,0,250,7,11,1
112000421,13332,연흥교회,126.9212595,37.57249955,1141012000,서대문구,남가좌동,1141070000,남가좌2동,47,12,2,99,1,0,0,34,7,1,2
112000422,13331,DMC래미안e-편한세상3단지,126.9070551,37.57504742,1141011900,서대문구,북가좌동,1141071000,북가좌1동,65,14,1,78,5,0,0,19,19,0,1
112000424,13334,홍제역4번출구,126.9430828,37.58937328,1141011100,서대문구,홍제동,1141062000,홍제1동,66,11,1,365,3,1,2,55,79,3,2
112000425,13335,남가좌동새마을금고,126.917304,37.574429,1141012000,서대문구,남가좌동,1141069000,남가좌1동,73,30,3,131,1,0,0,36,24,0,1
112000426,13330,DMC래미안e-편한세상3단지,126.906764,37.57516613,1141011900,서대문구,북가좌동,1141071000,북가좌1동,66,13,1,80,5,1,0,20,18,0,1
112000427,13336,국립대한민국임시정부기념관,126.953572,37.57583,1141010900,서대문구,현저동,1141052000,천연동,14,4,0,28,2,1,1,8,6,3,1
112000428,13337,독립문파크빌,126.9518579,37.57457769,1141010900,서대문구,현저동,1141052000,천연동,9,2,0,9,1,0,1,5,0,3,0
112000429,13046,충정로역,126.9626987,37.56002266,1141010200,서대문구,충정로3가,1141056500,충현동,25,9,0,315,2,2,1,75,19,5,4
112000430,13045,충정로역,126.9634916,37.56105826,1141010200,서대문구,충정로3가,1141056500,충현동,20,8,0,399,5,2,1,98,21,6,7
112000431,13338,두산아파트,126.9319059,37.57868855,1141011800,서대문구,홍은동,1141068500,홍은2동,24,9,0,95,1,0,0,31,9,9,3
112000432,13339,DMC.파크뷰자이,126.9164489,37.57367553,1141012000,서대문구,남가좌동,1141069000,남가좌1동,81,30,3,181,1,0,0,38,49,0,1
112000433,13143,신촌아트레온,126.940788,37.55650963,1141011600,서대문구,창천동,1141058500,신촌동,107,3,2,817,2,3,7,299,84,19,5
112000434,13997,홍은IC(가상),126.949733,37.59501873,1141011100,서대문구,홍제동,1141064000,홍제3동,73,14,1,192,2,0,0,35,12,0,6
112000435,13996,연희IC(가상),126.9180003,37.56885232,1141012000,서대문구,남가좌동,1141061500,연희동,21,8,1,140,1,1,0,55,26,3,0
112000436,13244,신촌기차역,126.9423005,37.55919914,1141011200,서대문구,대현동,1141058500,신촌동,67,3,1,574,2,2,5,245,59,17,5
112000437,13340,아현가구단지,126.9608924,37.55866131,1141011000,서대문구,북아현동,1141055500,북아현동,23,10,0,259,3,3,1,53,33,5,4
112000438,13499,독립문(가상),126.9596763,37.57230941,1141010900,서대문구,현저동,1141052000,천연동,73,12,3,168,5,1,2,32,32,7,5
112000439,13341,DMC쌍용.래미안루센티아,126.9189558,37.5755934,1141012000,서대문구,남가좌동,1141070000,남가좌2동,91,24,4,165,3,0,0,44,36,1,2
112900001,13514,명진아트빌라,126.9436822,37.58281454,1141011100,서대문구,홍제동,1141062000,홍제1동,32,8,1,70,2,0,1,14,18,0,1
112900002,13510,삼성빌라,126.9336842,37.59568951,1141011800,서대문구,홍은동,1141068500,홍은2동,6,3,0,8,1,0,1,3,0,1,0
112900003,13509,뜨란채아파트101동,126.9587733,37.56583701,1141010600,서대문구,천연동,1141052000,천연동,44,12,0,108,6,0,0,26,3,3,3
112900004,13508,궁동근린공원입구,126.9241991,37.56957653,1141011700,서대문구,연희동,1141061500,연희동,13,5,0,105,1,0,0,88,4,7,1
112900005,13506,두산아파트,126.9492611,37.55912016,1141011000,서대문구,북아현동,1141055500,북아현동,64,16,0,310,5,1,5,140,27,9,0
112900006,13504,유원하나아파트정문,126.9515388,37.59536119,1141011100,서대문구,홍제동,1141064000,홍제3동,34,11,0,116,2,0,1,24,4,0,3
112900007,13503,풍진베이스타운.안산자락길입구,126.9430971,37.58241868,1141011100,서대문구,홍제동,1141062000,홍제1동,18,6,0,24,2,0,1,9,3,0,1
112900008,13852,팔각정,126.9303357,37.58331383,1141011800,서대문구,홍은동,1141068500,홍은2동,39,1,0,68,5,0,0,13,4,6,1
112900009,13850,사천교,126.9185424,37.56831664,1141011700,서대문구,연희동,1141061500,연희동,18,7,1,145,1,1,0,75,22,3,0
112900010,13849,극동아파트119동,126.9547527,37.57296768,1141010900,서대문구,현저동,1141052000,천연동,38,4,1,49,1,1,0,14,10,4,2
112900011,13846,종근당후문,126.9637437,37.55946971,1141010200,서대문구,충정로3가,1141056500,충현동,20,8,0,366,3,2,1,77,18,6,4
112900012,13845,버드나무가게,126.952751,37.5909941,1141011100,서대문구,홍제동,1141064000,홍제3동,8,8,0,11,1,0,0,4,2,0,2
112900013,13844,서대문문화체육회관,126.9322126,37.58125594,1141011800,서대문구,홍은동,1141068500,홍은2동,31,8,0,93,3,0,0,29,12,7,4
112900014,13841,이진아기념도서관,126.9565857,37.57270885,1141010900,서대문구,현저동,1141052000,천연동,53,8,1,100,2,1,0,19,16,5,3
112900015,13840,하나은행연희동지점,126.9312475,37.56699381,1141011700,서대문구,연희동,1141061500,연희동,34,3,0,245,3,0,0,130,25,13,3
112900016,13839,금강빌라.인왕중학교,126.951916,37.59174077,1141011100,서대문구,홍제동,1141064000,홍제3동,23,8,0,78,1,0,0,13,3,0,2
112900017,13838,서대문등기소,126.9334963,37.58032133,1141011800,서대문구,홍은동,1141068500,홍은2동,23,8,0,101,1,0,1,33,12,7,4
112900018,13837,삼성그린빌,126.9325461,37.58689785,1141011800,서대문구,홍은동,1141068500,홍은2동,4,2,0,34,1,0,1,12,0,0,1
112900019,13835,3호선독립문역,126.9584504,37.57245992,1141010900,서대문구,현저동,1141052000,천연동,68,9,3,154,3,1,0,27,27,6,5
112900020,13834,연희브라운스톤,126.9302298,37.56570825,1141011700,서대문구,연희동,1141061500,연희동,39,4,0,346,2,0,0,159,29,12,2
112900021,13833,오동나무,126.9507352,37.59300902,1141011100,서대문구,홍제동,1141064000,홍제3동,64,10,0,143,1,0,0,26,5,0,3
112900022,13832,홍은2동주민센터,126.9347152,37.58090862,1141011800,서대문구,홍은동,1141068500,홍은2동,13,8,0,75,3,0,1,30,9,6,4
112900023,13831,동원빌라,126.9333034,37.58715869,1141011800,서대문구,홍은동,1141068500,홍은2동,5,2,0,37,1,0,1,13,0,0,1
112900024,13827,동성교회,126.9494683,37.59414025,1141011100,서대문구,홍제동,1141064000,홍제3동,77,16,0,168,3,0,0,34,7,0,3
112900025,13826,동신병원사거리,126.9356034,37.58156691,1141011800,서대문구,홍은동,1141068500,홍은2동,14,6,0,68,3,0,1,29,8,5,4
112900026,13824,싸이버아파트,126.9340393,37.58721948,1141011800,서대문구,홍은동,1141068500,홍은2동,5,3,0,33,1,0,2,11,0,0,1
112900027,13822,미성아파트,126.9346803,37.59365451,1141011800,서대문구,홍은동,1141068500,홍은2동,5,3,0,7,1,0,1,1,0,1,0
112900028,13819,문화공원입구,126.9484966,37.59429121,1141011100,서대문구,홍제동,1141064000,홍제3동,80,17,0,205,3,0,0,39,8,0,3
112900029,13818,명진아트빌라,126.9435462,37.5829136,1141011100,서대문구,홍제동,1141062000,홍제1동,29,8,1,67,2,0,1,15,18,0,1
112900030,13816,정원여중입구,126.9346366,37.58656022,1141011800,서대문구,홍은동,1141068500,홍은2동,8,3,0,41,1,0,2,15,0,0,1
112900031,13814,홍은중학교,126.9347015,37.59267144,1141011800,서대문구,홍은동,1141068500,홍은2동,6,3,0,16,1,0,0,3,0,1,0
112900032,13813,영천시장입구,126.9618816,37.56845302,1141010600,서대문구,천연동,1141052000,천연동,85,13,2,336,7,0,1,57,43,6,5
112900033,13809,경찰청,126.9683738,37.56335926,1141010400,서대문구,미근동,1141056500,충현동,27,7,1,557,6,1,3,173,42,26,15
112900034,13808,고은초교삼거리,126.9436845,37.58426169,1141011100,서대문구,홍제동,1141062000,홍제1동,49,10,1,167,2,0,1,31,43,2,3
112900035,13805,차고앞,126.9351294,37.59157054,1141011800,서대문구,홍은동,1141068500,홍은2동,8,3,0,35,1,0,0,9,5,1,0
112900036,13804,동명여중,126.9629449,37.56794605,1141010500,서대문구,냉천동,1141052000,천연동,79,11,3,371,7,1,1,72,55,9,6
112900037,13801,서대문역7번출구,126.9669875,37.56523946,1141010400,서대문구,미근동,1141056500,충현동,47,7,1,506,10,1,1,143,47,31,11
112900038,13798,벽산아파트정문,126.9460106,37.59464513,1141011800,서대문구,홍은동,1141066000,홍은1동,80,19,1,264,3,0,0,43,13,0,6
112900039,13796,삼거리,126.9354331,37.59000462,1141011800,서대문구,홍은동,1141068500,홍은2동,9,4,0,36,1,0,1,9,5,1,0
112900040,13794,경기대후문,126.9616722,37.56400606,1141010200,서대문구,충정로3가,1141056500,충현동,44,11,0,378,6,2,1,78,18,6,3
112900041,13793,CGV신촌아트레온,126.9385549,37.55579274,1141011600,서대문구,창천동,1141058500,신촌동,115,3,3,920,3,2,4,252,95,20,6
112900042,13754,간호대입구올해피장애인복지센터,126.9491285,37.59593146,1141011100,서대문구,홍제동,1141064000,홍제3동,67,15,1,181,2,0,0,39,11,0,6
112900043,13751,홍은성당,126.9464083,37.59602127,1141011800,서대문구,홍은동,1141066000,홍은1동,76,18,1,208,2,0,0,42,12,0,6
112900044,13747,모래내시장,126.9156152,37.5690929,1141012000,서대문구,남가좌동,1141069000,남가좌1동,40,11,1,175,2,1,0,45,35,1,0
112900045,13740,스위스그랜드호텔.현대아파트,126.9363779,37.58933243,1141011800,서대문구,홍은동,1141068500,홍은2동,11,5,0,53,1,0,2,12,7,1,0
112900046,13737,광산사우나,126.9645784,37.56560911,1141010100,서대문구,충정로2가,1141056500,충현동,51,10,1,455,10,1,0,124,52,15,6
112900047,13726,인창중고,126.9637628,37.56451764,1141010100,서대문구,충정로2가,1141056500,충현동,47,10,1,491,9,2,1,118,34,10,6
112900048,13717,문화촌현대아파트입구,126.9481888,37.59402615,1141011100,서대문구,홍제동,1141064000,홍제3동,81,17,0,208,3,0,0,38,8,0,3
112900049,13716,벽산아파트후문,126.9459766,37.5962887,1141011800,서대문구,홍은동,1141066000,홍은1동,74,16,1,199,2,0,0,40,12,0,6
112900050,13715,사천교,126.9180639,37.5680631,1141011700,서대문구,연희동,1141061500,연희동,19,7,1,146,2,1,0,74,22,3,0
112900051,13669,문화촌현대아파트입구,126.9471389,37.59260484,1141011100,서대문구,홍제동,1141064000,홍제3동,84,17,1,298,3,1,0,44,38,1,3
112900052,13667,홍은유원아파트,126.9450464,37.59696498,1141011800,서대문구,홍은동,1141066000,홍은1동,69,12,1,167,2,0,0,37,10,0,4
112900053,13665,인창중고,126.9636418,37.56421304,1141010100,서대문구,충정로2가,1141056500,충현동,43,8,1,501,7,3,1,121,35,11,6
112900054,13664,서대문전철역,126.9659992,37.56527973,1141010100,서대문구,충정로2가,1141056500,충현동,46,9,1,491,11,1,0,138,49,27,7
112900055,13661,이대전철역,126.9465008,37.55695722,1141011200,서대문구,대현동,1141058500,신촌동,77,12,0,413,2,2,5,183,45,7,2
112900056,13617,웨딩타운,126.9515261,37.55727207,1141011000,서대문구,북아현동,1141055500,북아현동,62,22,0,231,7,2,2,65,54,3,0
112900057,13659,팔각정,126.9432425,37.59527549,1141011800,서대문구,홍은동,1141066000,홍은1동,56,13,1,224,1,0,1,35,19,0,1
112900058,13657,문화촌현대아파트,126.9468082,37.59261804,1141011100,서대문구,홍제동,1141064000,홍제3동,88,19,1,320,3,1,0,45,46,1,3
112900059,13656,경기대사회교육원,126.9622217,37.56307181,1141010200,서대문구,충정로3가,1141056500,충현동,33,5,0,418,6,3,1,87,28,5,6
112900060,13599,풍림1차아파트,126.9420858,37.59435402,1141011800,서대문구,홍은동,1141066000,홍은1동,47,11,1,223,1,0,1,28,27,1,1
112900061,13598,광염교회,126.961869,37.56214807,1141010200,서대문구,충정로3가,1141056500,충현동,21,8,0,323,5,2,1,73,16,5,2
112900062,13592,한우리독서운동본부,126.9619046,37.56123978,1141010200,서대문구,충정로3가,1141056500,충현동,25,7,0,317,5,2,1,71,14,5,4
112900063,13591,영천시장입구,126.9630257,37.5692775,1141010500,서대문구,냉천동,1141052000,천연동,76,13,2,308,8,0,1,53,52,8,5
112900064,13847,사러가쇼핑,126.9304793,37.56728726,1141011700,서대문구,연희동,1141061500,연희동,37,4,0,253,2,0,0,133,26,13,3
