NODE_ID,RIDE_SUM_6_10,ALIGHT_SUM_6_10
119900190,4872,24230
119900191,9740,28714
119900192,3580,8822
119900193,63868,9258
119900194,2641,5381
119900195,1029,11157
119900196,13797,8427
119900197,23399,10050
119900198,13934,28117
119900199,13697,786
119900200,71881,43923
119900201,16493,8159
119900202,4307,23959
119900203,10432,49920
119900204,26285,17611
119900205,125466,16572
119900206,33318,21100
119900208,18904,7724
119900209,59808,191610
119900210,4641,1353
119900211,325,164
119900212,44885,15154
119900213,360,6392
119900214,6356,2576
119900215,5251,1271
119900216,2549,834
119900217,1542,1016
119900218,534,10813
119900219,1447,2954
119900220,366,1498
119900221,4230,3189
119900222,2315,3024
119900223,1148,1529
119900224,1798,545
119900225,16550,1361
119900226,11719,162916
119900227,18177,10390
119900228,2336,49100
119900229,8026,12512
119900230,78663,11953
119900231,32288,5296
119900232,12873,6763
119900233,8230,578
119900234,645,6896
119900235,578,2373
119900236,3123,11648
119900237,7942,21031
119900238,178,12953
119900240,6147,8448
119900241,15747,7649
119900242,109965,91045
119900244,49185,78715
119900245,20183,17496
119900246,8369,32250
119900247,965,5979
119900248,3006,42822
119900249,28223,9909
119900253,87713,20269
119900254,7845,157429
119900255,12316,56983
119900256,106094,20449
119900257,9684,312
119900258,17143,447
119900259,3144,4544
119900260,18925,938
119900261,55194,47295
119900262,153,9066
119900263,134849,12648
119900264,16174,3043
119900265,49401,19875
119900266,45172,7635
119900267,13823,18307
119900268,22845,5485
119900269,126346,33150
119900271,5047,4547
119900272,8145,15566
119900275,19990,3543
119900276,19466,410
119900277,2769,782
119900278,29259,6476
119900279,8618,28685
119900280,43080,3167
119900281,79,36170
119900282,2029,8194
119900283,1538,5487
119900284,4356,8253
119900285,671,9640
119900286,874,1810
119900288,338,622
119900289,22,912
119900290,263,246
119900291,40,3214
119900292,1525,5542
119900293,1838,2410
119900294,1911,5934
119900295,1819,1201
119900296,5908,1694
119900297,26,528
119900298,138,69
119900299,12794,20022
119900300,43094,22487
119900301,4590,13625
119900302,1825,12760
119900303,28500,29529
119900304,17131,1616
119900305,707,5323
119900306,3322,336
119900307,9235,5544
119900308,547,1358
119900309,4399,24044
119900310,21678,14899
119900311,18860,2203
119900312,17486,2330
119900313,20651,14092
119900314,18873,25390
119900315,250772,60413
119900318,1924,6591
119900319,151,7970
119900320,41772,21443
119900321,29042,1568
119900327,538,617
120000001,756042,3354660
120000002,248280,214705
120000003,191071,97551
120000004,245276,93280
120000005,218903,104115
120000006,157428,83521
120000007,249048,435149
120000008,111474,82818
120000009,124921,72787
120000010,263607,254729
120000011,133930,111378
120000012,179616,128661
120000013,442158,274531
120000014,120948,132262
120000015,306914,163780
120000016,435736,218799
120000017,482702,463479
120000018,293209,2083206
120000019,138438,133138
120000020,221270,302746
120000021,176072,162230
120000022,249349,310451
120000023,159355,153337
120000024,120065,199699
120000025,335667,144067
120000026,443135,162828
120000027,275903,195571
120000028,73491,161681
120000029,85296,133832
120000030,25720,89981
120000031,180101,451942
120000032,367761,227628
120000033,413387,103153
120000034,442225,83372
120000035,392770,133500
120000036,374593,486719
120000037,60577,199059
120000038,320784,279286
120000039,64591,149425
120000040,8503,317547
120000041,38862,126040
120000042,216391,122661
120000043,438303,64084
120000044,628431,117572
120000045,942201,76735
120000046,555294,400568
120000047,49195,933100
120000048,672283,335038
120000049,446607,288944
120000050,318387,393522
120000051,235353,372844
120000052,467303,110047
120000053,175308,112565
120000054,144755,172573
120000055,140206,199176
120000056,298202,210697
120000057,487421,174052
120000058,160842,117277
120000059,955,189864
120000061,25027,74505
120000062,16044,24266
120000063,48221,139578
120000064,36783,54643
120000065,35636,129408
120000066,9806,23561
120000067,1894,15903
120000068,30490,19980
120000069,84304,24479
120000070,21507,36459
120000071,118067,8148
120000072,147330,46347
120000073,137843,4793
120000074,6122,12184
120000075,65049,42308
120000076,305866,57497
120000077,266161,62241
120000078,208801,107779
120000079,75843,43263
120000080,32221,24927
120000081,60339,15476
120000082,70165,31076
120000083,12597,109519
120000084,31042,26398
120000085,24642,40097
120000086,32463,23042
120000087,35949,22831
120000088,85978,63264
120000089,111594,35263
120000090,97402,38782
120000091,159685,79114
120000092,117146,33559
120000093,115076,42603
120000094,39857,86323
120000095,89566,18634
120000096,45402,29735
120000098,100059,70137
120000099,45295,39353
120000100,75855,47917
120000101,81707,35454
120000102,128320,110163
120000103,198562,88689
120000104,309080,39915
120000105,392938,32540
120000106,489393,36477
120000107,814284,51720
120000108,263581,17692
120000109,158274,8797
120000110,6581,59695
120000111,14743,52955
120000112,52111,100241
120000113,46561,94144
120000114,44671,91203
120000115,28786,83836
120000116,36508,98454
120000117,46355,74869
120000118,7381,6334
120000119,3151,3972
120000120,29189,28049
120000121,2080,3588
120000122,23483,131881
120000123,186239,1103209
120000124,56623,45060
120000125,122751,38708
120000126,50960,175894
120000127,87185,122482
120000128,206210,374301
120000129,27720,17823
120000130,99376,36815
120000131,58362,49295
120000134,44197,24252
120000135,118070,56062
120000137,35382,23884
120000138,241605,16181
120000139,35960,26454
120000140,215154,13134
120000141,34048,68870
120000142,120767,78196
120000143,129,5381
120000144,19539,2313
120000145,100808,396
120000146,81993,155857
120000149,50379,49624
120000150,152684,1218633
120000151,81541,34821
120000152,146297,13011
120000153,76017,41213
120000154,77877,73875
120000155,38070,51867
120000156,49721,138870
120000157,146880,48740
120000158,125959,51421
120000159,208805,127386
120000160,211150,165089
120000161,397588,213814
120000162,16970,35923
120000163,115596,37126
120000164,105806,13394
120000165,133965,27255
120000166,230686,25110
120000167,15206,23720
120000168,1178,63962
120000169,3523,168799
120000170,1787,180558
120000171,1665,69433
120000172,1140,49701
120000173,17686,119930
120000174,6018,13281
120000175,3178,6670
120000176,2066,6565
120000177,50498,11553
120000178,1230,2506
120000179,2885,6043
120000180,4004,7475
120000181,5516,113571
120000182,1945,86460
120000183,293,32474
120000184,15932,90033
120000186,1818,107742
120000187,1765,60893
120000188,3846,60402
120000190,8198,8139
120000191,8796,10798
120000192,10384,3047
120000193,404,96
120000195,3554,2192
120000196,3427,1049
120000197,2048,1908
120000198,29708,1672
120000199,33155,62
120000200,53778,142
120000201,5970,6849
120000202,502,2877
120000203,18305,8566
120000207,124,2978
120000208,2913,4914
120000209,890,1274
120000210,3027,1963
120000211,48507,547
120000212,49353,110
120000213,31854,9506
120000214,56,5827
120000215,484,4743
120000216,38655,2661
120000217,16021,55639
120000218,2732,30032
120000219,179,22193
120000220,365,47988
120000225,307916,606
120000226,62004,4145
120000227,128958,12405
120000228,937129,482706
120000230,70183,3003
120000231,226737,43529
120000233,75371,2028
120000235,38052,30439
120000236,176230,333
120000237,116,49919
120000238,371,53278
120000241,126998,533620
120000412,29374,105816
120000413,63483,9174
120000414,36943,267
120000415,2751,3347
120000416,16496,473
120000417,994,36843
120000418,47274,1093
120000419,1270,3777
120000420,7141,720
120000421,668113,359183
120000422,10887,361384
120000423,292,9531
120000424,44430,5887
120000436,12059,161867
120000437,6823,8647
120000438,139179,21153
120000439,32809,71871
120000443,25410,60
120000444,233926,38587
120000445,267746,150708
120000446,138449,14205
120000447,59757,248
120000449,29914,819
120000450,1019,8246
120000451,22434,14480
120000452,17047,259
120000453,7,3062
120000454,2786,5172
120000455,16980,4529
120000456,178587,515998
120000457,34397,24744
120000458,46410,41115
120000459,19040,8117
120000665,15984,47230
120000668,9162,209553
120000669,35851,13592
120000670,5688,77131
120000671,318516,131662
120000672,7331,37792
120000673,3044,13947
120000674,452005,1462706
120000675,31781,8487
120900001,8841,5001
120900002,4708,27648
120900003,22420,1312
120900004,1287,17175
120900005,2891,37327
120900006,93199,16836
120900007,21202,6770
120900008,57375,27015
120900009,34155,2000
120900010,100656,15897
120900011,4363,33449
120900012,3944,125472
120900013,40131,12525
120900014,114,18797
120900015,117711,23589
120900016,242000,7435
120900017,121748,1782
120900018,32352,12162
120900019,50624,41387
120900020,38548,65619
120900021,53013,12724
120900022,1338,14405
120900023,60763,31822
120900024,125307,38059
120900025,92842,65434
120900026,13179,8460
120900027,42150,2029
120900028,79106,17744
120900029,3171,117101
120900030,310195,50615
120900031,42243,10071
120900032,209188,11890
120900033,170919,17162
120900034,4382,355401
120900035,5733,3061
120900037,52660,1050
120900038,15971,65303
120900039,19460,4215
120900040,51445,877
120900041,2585,1376
120900042,87241,3082
120900043,16476,4785
120900044,576,44669
120900045,23431,3127
120900046,116759,607
120900047,25211,21372
120900048,22573,3474
120900049,84304,501
120900050,67127,313250
120900051,55776,7617
120900052,159296,957
120900053,50792,2562
120900054,74594,15589
120900055,111076,514
120900056,127055,3556
120900057,48104,1897
120900058,110782,309
120900059,24115,618
120900060,7608,1157
120900061,18329,6791
120900062,62106,388
120900063,170007,2424
120900064,123909,199
120900065,103369,185
120900066,78788,8792
120900067,23567,8507
120900068,65581,102
120900069,72279,948
120900071,1631,34
120900072,172467,1467
120900073,132678,1664
120900074,85108,1672
120900076,78366,51
120900077,82275,8638
120900078,120042,30090
120900079,96913,3833
120900080,200369,29473
120900081,286024,17498
120900082,39049,36646
120900083,12454,320
120900084,58017,47861
120900085,6164,8770
120900086,3379,78426
120900087,41565,32587
120900088,15622,90428
120900089,116560,510737
120900090,39876,2684
120900091,23159,109083
120900092,18002,18016
120900093,92315,9896
120900094,19513,11325
120900095,30660,1860
120900096,7913,7856
120900097,59123,37461
120900098,7132,6977
120900099,8149,3932
120900100,4664,12477
120900101,6759,9921
120900102,7834,4082
120900103,7559,15810
120900104,1884,2914
120900105,3307,33926
120900106,28457,15208
120900107,10746,8589
120900108,2538,16701
120900109,4588,17727
120900110,1597,19197
120900111,11230,13735
120900112,2092,19827
120900113,2443,27836
120900114,5624,10705
120900115,11666,21750
120900116,84094,11113
120900117,725,10283
120900118,3344,21512
120900119,668527,200895
120900120,6917,38189
120900121,3210,19472
120900122,121678,14988
120900123,1198,9947
120900124,522,11059
120900125,965,21956
120900126,24860,37234
120900127,1835,11432
120900128,32300,44337
120900129,1430,12595
120900130,685,10243
120900131,13060,13375
120900132,150078,8965
120900133,2927,38708
120900134,13733,12247
120900135,659,26769
120900136,4086,12261
120900137,42616,4114
120900138,804,8526
120900139,270,16494
120900140,370,13396
120900141,22852,16068
120900142,1103,11700
120900143,67,15497
120900144,24,4031
120900145,16490,136215
120900146,1354,14402
120900147,34538,12978
120900148,9199,8167
120900149,19,7371
120900150,9781,10494
120900151,12814,8216
120900152,64528,2023
120900153,390,14
120900154,796,8597
120900155,27425,23239
120900156,75281,11946
120900157,21,64
120900158,7582,16139
120900159,237,3231
120900160,2981,34949
120900161,7285,24946
120900162,5215,42795
120900163,10277,105135
120900164,35,4166
120900165,365,16688
120900166,3233,49655
120900167,8768,4529
120900169,15156,12347
120900170,25427,508301
120900171,34229,7544
120900172,50490,159895
120900173,1873,6742
120900174,608,7583
120900175,14949,4658
120900176,951,38030
120900177,190,205802
120900178,6845,35107
120900179,13558,17622
120900180,5887,21126
120900181,3751,4190
120900182,5458,14311
120900183,60196,14721
120900184,16728,5202
120900185,79527,152042
120900186,35,10488
120900187,55159,58454
120900188,48838,1147
120900189,7812,503568
120900190,41136,736
120900191,20512,1077
120900192,442461,1659867
120900194,9404,8138
120900195,12488,14112
120900196,37518,5344
120900197,76269,10148
120900198,8756,27122
120900199,31274,30622
120900200,2499,9476
120900201,15252,7075
120900202,57,8080
120900203,3735,5000
120900204,6544,11925
120900205,17008,1296
120900206,7122,3979
120900207,2915,57212
121000001,65326,197800
121000002,183706,197616
121000003,550686,209542
121000004,259589,419335
121000005,238897,301632
121000006,250690,309184
121000007,267980,574973
121000008,415515,499055
121000009,466638,729728
121000010,479238,523395
121000011,542773,665334
121000012,918850,432809
121000013,575786,549196
121000014,458791,361515
121000015,406451,715158
121000016,325437,336934
121000017,209563,155391
121000018,254099,158384
121000019,747950,707418
121000020,873988,1324801
121000021,168208,208933
121000022,234227,385423
121000023,144226,89174
121000024,273074,497605
121000025,33905,147812
121000026,27986,16686
121000027,143297,144950
121000028,84683,77367
121000029,97509,57730
121000030,69940,55406
121000031,42660,80373
121000032,18527,11222
121000034,40175,86744
121000035,26626,38569
121000036,116359,120221
121000037,53633,155634
121000038,34791,92504
121000039,27324,35320
121000041,44720,35457
121000042,19883,39801
121000043,55082,64748
121000044,165928,114178
121000045,52429,26029
121000046,90554,91991
121000047,54815,28878
121000049,105069,70075
121000050,31466,199290
121000051,140871,33482
121000052,56953,132709
121000053,40479,23273
121000054,6166,58750
121000055,78057,247957
121000056,70434,125486
121000057,13777,42607
121000058,32426,30619
121000059,309818,117550
121000060,64817,121536
121000061,2777,50135
121000062,11375,93506
121000063,109817,140626
121000064,77033,92116
121000065,27820,76307
121000066,73078,143849
121000067,39074,87721
121000068,38221,58085
121000069,11814,140169
121000070,99563,152403
121000071,167638,179052
121000072,63626,143994
121000073,96730,161252
121000074,7821,42815
121000075,1532,17129
121000076,36130,37530
121000077,17013,21612
121000078,9132,25802
121000080,202280,65328
121000081,308853,344611
121000082,10359,31612
121000083,7707,19709
121000084,41899,70401
121000085,28657,45838
121000086,17846,47165
121000087,12537,24140
121000088,69812,52900
121000089,17353,54765
121000090,20468,36791
121000091,107606,69843
121000092,23800,8652
121000093,31165,25485
121000094,33873,62438
